Date,Open,High,Low,Close
2018-05-11,35287.99,35596.15,35262.06,35535.79
2018-05-14,35555.83,35642.72,35456.56,35556.71
2018-05-15,35537.85,35993.53,35497.92,35543.94
2018-05-16,35452.35,35543.89,35241.63,35387.88
2018-05-17,35483.62,35510.01,35087.82,35149.12
2018-05-18,35143.59,35163.11,34821.62,34848.3
2018-05-21,34873.16,34973.95,34593.82,34616.13
2018-05-22,34601.49,34754.6,34550.22,34651.24
2018-05-23,34656.63,34668.47,34302.89,34344.91
2018-05-24,34404.14,34741.46,34367.83,34663.11
2018-05-25,34753.47,35017.93,34700.52,34924.87
2018-05-28,35074.32,35240.96,35006.5,35165.48
2018-05-29,35213.14,35234.14,34922.18,34949.24
2018-05-30,34876.13,35017.45,34735.11,34906.11
2018-05-31,35083.81,35416.03,34926.08,35322.38
2018-06-01,35373.98,35438.22,35177.35,35227.26
2018-06-04,35503.24,35555.59,34982.25,35011.89
2018-06-05,35029.45,35073.12,34784.68,34903.21
2018-06-06,34932.49,35230.54,34896.37,35178.88
2018-06-07,35278.38,35628.49,35278.38,35463.08
2018-06-08,35406.47,35484.94,35260,35443.67
2018-06-11,35472.59,35704.84,35444.49,35483.47
2018-06-12,35525.3,35743.08,35479.07,35692.52
2018-06-13,35835.44,35877.41,35715.96,35739.16
2018-06-14,35743.1,35749.88,35488.55,35599.82
2018-06-15,35656.26,35675.2,35419.68,35622.14
2018-06-18,35698.43,35721.55,35518.73,35548.26
2018-06-19,,,,35789.44
